date,state,fips,cases,deaths,datetime,rate
2020-04-01,Delaware,10,368,11,2020-04-01,377.91497734564024
2020-04-01,Illinois,17,6980,146,2020-04-01,550.8284878708436
2020-04-01,Hawaii,15,258,1,2020-04-01,182.21986168241196
2020-04-01,Minnesota,27,689,17,2020-04-01,122.17109201451443
2020-04-01,Michigan,26,9293,336,2020-04-01,930.5229863609742
2020-04-01,Massachusetts,25,7738,122,2020-04-01,1113.4609194355337
2020-04-01,Maryland,24,1985,33,2020-04-01,328.33362003943313
2020-04-01,Mississippi,28,1073,22,2020-04-01,360.5330243882279
2020-04-01,Louisiana,22,6424,273,2020-04-01,1381.8637693991175
2020-04-01,Kentucky,21,682,20,2020-04-01,152.65217485702289
2020-04-01,Kansas,20,488,11,2020-04-01,167.50683242520373
2020-04-01,Iowa,19,549,9,2020-04-01,174.0056480521827
2020-04-01,Indiana,18,2565,65,2020-04-01,381.00364827703913
2020-04-01,Maine,23,344,7,2020-04-01,255.9120138787632
2020-04-02,Oklahoma,40,879,34,2020-04-02,222.13961133402293
2020-04-02,Ohio,39,2902,81,2020-04-02,248.26547809497737
2020-04-02,Northern Mariana Islands,69,8,1,2020-04-02,144.94329093742073
2020-04-02,North Dakota,38,159,3,2020-04-02,208.6444410034879
2020-04-02,New Mexico,35,403,7,2020-04-02,192.1949763190036
2020-04-02,New York,36,92770,2653,2020-04-02,4768.792716151042
2020-04-02,New Jersey,34,25590,539,2020-04-02,2881.046228463926
2020-04-02,New Hampshire,33,479,5,2020-04-02,352.28074201061844
2020-04-02,Nevada,32,1458,38,2020-04-02,473.35264837235513
2020-04-02,North Carolina,37,1857,17,2020-04-02,177.05807848220894
2020-04-02,Oregon,41,826,21,2020-04-02,195.83961731136864
2020-04-02,West Virginia,54,217,2,2020-04-02,2068.3607526164287
2020-04-02,Puerto Rico,72,316,12,2020-04-02,98.94498345802698
2020-04-02,Rhode Island,44,657,12,2020-04-02,620.1851871080775
2020-04-02,South Carolina,45,1554,31,2020-04-02,301.8229406410999
2020-04-02,South Dakota,46,165,2,2020-04-02,186.51254325112842
2020-04-02,Tennessee,47,2869,32,2020-04-02,419.86344852333633
2020-04-02,Texas,48,4880,79,2020-04-02,168.2997664392401
2020-04-02,Utah,49,1074,7,2020-04-02,335.0012695113286
2020-04-02,Vermont,50,338,17,2020-04-02,541.6762154461056
2020-04-02,Virgin Islands,78,37,0,2020-04-02,352.6698057456584
2020-04-02,Virginia,51,1706,41,2020-04-02,16260.937529786303
2020-04-02,Washington,53,6585,300,2020-04-02,864.7527942940235
2020-04-02,Nebraska,31,273,6,2020-04-02,141.1284486002953
2020-04-02,Pennsylvania,42,7016,90,2020-04-02,548.0398397467768
2020-04-02,Montana,30,241,6,2020-04-02,225.49116841851162
2020-04-02,Idaho,16,891,9,2020-04-02,497.19178712825703
2020-04-02,Mississippi,28,1177,26,2020-04-02,395.4775113745985
2020-04-02,Wisconsin,55,1730,37,2020-04-02,297.12659688370877
2020-04-02,Alabama,1,1270,32,2020-04-02,259.01531351560266
2020-04-02,Alaska,2,146,2,2020-04-02,199.57760629899732
2020-04-02,Arizona,4,1600,35,2020-04-02,219.81895985240254
2020-04-02,Arkansas,5,683,12,2020-04-02,226.3219371567271
2020-04-02,California,6,10995,243,2020-04-02,278.2683221847579
2020-04-02,Colorado,8,3728,96,2020-04-02,647.3642827175963
2020-04-02,Connecticut,9,3824,112,2020-04-02,1072.5644246872691
2020-04-02,Delaware,10,393,12,2020-04-02,403.58854917618646
2020-04-02,District of Columbia,11,653,12,2020-04-02,925.2581300150621
2020-04-02,Florida,12,9000,144,2020-04-02,419.0385607198747
2020-04-02,Georgia,13,5444,176,2020-04-02,512.7421220761385
2020-04-02,Guam,66,152,3,2020-04-02,917.2208209126347
2020-04-02,Hawaii,15,283,2,2020-04-02,199.87682502373096
2020-04-02,Illinois,17,7695,165,2020-04-02,607.2528960123411
2020-04-02,Indiana,18,3039,78,2020-04-02,451.41134000542763
2020-04-02,Iowa,19,614,11,2020-04-02,194.60740966127537
2020-04-02,Kansas,20,554,14,2020-04-02,190.16144500730096
2020-04-02,Kentucky,21,755,34,2020-04-02,168.99177715110307
2020-04-02,Louisiana,22,9150,310,2020-04-02,1968.2524112705362
2020-04-02,Maine,23,376,7,2020-04-02,279.7177826116714
2020-04-02,Maryland,24,2331,36,2020-04-02,385.56456841910256
2020-04-02,Massachusetts,25,8966,154,2020-04-02,1290.1642031092008
2020-04-02,Michigan,26,10791,417,2020-04-02,1080.5201276037094
2020-04-02,Minnesota,27,742,18,2020-04-02,131.56886832332322
2020-04-02,Missouri,29,1834,24,2020-04-02,298.8222428026854
2020-04-02,Wyoming,56,153,0,2020-04-02,264.3587399936761
